date,open,high,low,close,volume,SMA_50,SMA_100,SMA_200,avg_gain,avg_loss,RSI_30,monthly_mean,EMA_30,EMA_200
21-09-2018,97.711,97.8655,95.5251,0.394818861,0.029636611,0.414224489,0.410357252,0.3942158,0.506583333,0.4791,0.44098534,96.9271,0.41790453,0.399168624
24-09-2018,95.1895,96.844,93.25,0.398820739,0.0177821,0.414756415,0.411201314,0.395189347,0.538833333,0.458733333,0.476169974,97.0072,0.418004274,0.399967313
25-09-2018,97.145,98.7955,96.9425,0.407132649,0.019238824,0.415423065,0.412132852,0.396203665,0.589316667,0.458733333,0.50590919,97.13778333,0.418661376,0.400857372
26-09-2018,98.425,99.7625,98.076,0.407194694,0.018229559,0.415997035,0.413044545,0.397215605,0.550733333,0.458733333,0.483448082,97.22978333,0.419280293,0.401739316
27-09-2018,99.6619,100.808,99.429,0.415080565,0.018301041,0.416742599,0.414000075,0.3982664,0.614283333,0.397016667,0.566488776,97.44705,0.420394175,0.40270671
28-09-2018,100.22,101.326,99.8233,0.413016547,0.017205148,0.417575714,0.414950444,0.399309551,0.607783333,0.41365,0.549854513,97.64118333,0.421296192,0.403639816
01-10-2018,101.1,101.66,100.18,0.413297816,0.014437552,0.418411592,0.415867831,0.400355578,0.61005,0.406483333,0.556699098,97.84475,0.422159093,0.404566998
02-10-2018,99.9995,100.67,98.2885,0.406462567,0.023107859,0.419153868,0.416706222,0.401347848,0.61005,0.452383333,0.521889427,98.00241667,0.422502691,0.405403282
03-10-2018,99.085,99.485,97.4905,0.402626142,0.022445547,0.419695395,0.41751596,0.40231095,0.598866667,0.4833,0.493957042,98.11798333,0.422563898,0.406185405
04-10-2018,97.45,97.8,94.8285,0.393662763,0.031436102,0.419896232,0.418228557,0.403205855,0.563066667,0.555533333,0.426788798,98.12551667,0.422013174,0.406852645
05-10-2018,95.8995,96.454,93.1415,0.389574022,0.029485999,0.420254196,0.418954232,0.404080131,0.563066667,0.58515,0.40935699,98.10343333,0.421220644,0.40746439
08-10-2018,93.7,95.0998,91.5332,0.38435607,0.032047306,0.420460907,0.41959568,0.404935148,0.558916667,0.6272,0.38362206,98.03515,0.420125313,0.408007701
09-10-2018,92.9995,94.8338,92.616,0.385576281,0.020290762,0.420860301,0.420263561,0.405801071,0.5316,0.6272,0.366886395,97.93955,0.419183414,0.408560185
10-10-2018,92.8945,92.928,87.7205,0.361778033,0.048179806,0.420763017,0.420682213,0.406531707,0.523033333,0.818983333,0.274229071,97.6436,0.416688059,0.408822815
11-10-2018,86.2,87.77,84.255,0.354355429,0.061402039,0.420421888,0.420992128,0.407207206,0.414233333,0.8788,0.181081121,97.17903333,0.413850223,0.40899414
12-10-2018,90.4,90.4475,87.1265,0.368677395,0.04125118,0.420221446,0.421471722,0.407962068,0.522516667,0.8788,0.25159113,96.82275,0.412166925,0.40933489
15-10-2018,89.75,89.7525,86.7115,0.362956881,0.02775789,0.41994814,0.42183994,0.408677716,0.505316667,0.9249,0.225328968,96.40316667,0.410204208,0.409603896
16-10-2018,89.175,91.194,88.0775,0.375161057,0.025167993,0.419826305,0.422341938,0.40948753,0.558966667,0.9249,0.256720529,96.03723333,0.409195921,0.41001605
17-10-2018,92.1395,92.25,90.35,0.377595275,0.022634193,0.419691493,0.422854792,0.41028767,0.578583333,0.8504,0.294575768,95.76541667,0.408417797,0.410453188
18-10-2018,91.0745,91.5075,88.3935,0.364977467,0.025231152,0.419183811,0.42322014,0.410992947,0.578583333,0.891233333,0.279473731,95.45276667,0.406834014,0.41073521
19-10-2018,89.258,90.455,87.65,0.363593872,0.025380338,0.41859419,0.423542183,0.411683186,0.578583333,0.891983333,0.27920419,95.13936667,0.405258562,0.410997895
22-10-2018,89.2,90.475,87.8,0.368820097,0.019066573,0.41816893,0.423911767,0.412380545,0.6207,0.870216667,0.309920915,94.88985,0.404139244,0.411320411
23-10-2018,87.112,88.817,85.7,0.3645597,0.029044444,0.417609954,0.424206083,0.413030187,0.540466667,0.90455,0.253129142,94.52576667,0.40280316,0.411588813
24-10-2018,88.685,88.8855,82.828,0.342947492,0.029961831,0.41649003,0.424203606,0.413542475,0.535716667,1.078716667,0.196483002,93.98276667,0.400087328,0.411596306
25-10-2018,85.167,89.7405,84.6005,0.367345504,0.045025147,0.416049644,0.424402239,0.414199598,0.732333333,1.0785,0.293939735,93.6366,0.399201618,0.411895249
26-10-2018,82.4795,84.923,80.15,0.33852371,0.066013911,0.414981189,0.424279708,0.414655404,0.732333333,1.277966667,0.240065031,93.09096667,0.39641808,0.411846835
29-10-2018,83,83.2869,74.75,0.317029386,0.06108891,0.413475943,0.423931557,0.414946319,0.732333333,1.347583333,0.223694592,92.47571667,0.392356175,0.411542073
30-10-2018,74.308,77.0495,73.818,0.315279728,0.054780713,0.411957765,0.423576114,0.415227125,0.6773,1.361683333,0.196947286,91.79133333,0.38843765,0.411219438
31-10-2018,78.4995,81.1955,78.2545,0.329258381,0.041007213,0.410706492,0.423365238,0.415604351,0.78995,1.3373,0.249540282,91.24398333,0.385720099,0.411067039
01-11-2018,81.1765,83.5224,79.922,0.343222556,0.035377933,0.409657063,0.423288349,0.416067726,0.872683333,1.3373,0.281137362,90.77936667,0.384125058,0.411083011
02-11-2018,83.9295,84.872,82.5915,0.343222556,0.030083711,0.408616404,0.423197319,0.416529532,0.872683333,1.288483333,0.293112835,90.36356667,0.382632922,0.411098824
05-11-2018,82.8785,82.9045,79.818,0.335419411,0.024112772,0.407399414,0.422974985,0.416903621,0.840433333,1.351366667,0.26578081,89.85263333,0.38070777,0.411021242
06-11-2018,80.9175,83.25,80.7275,0.33852371,0.017977831,0.406150509,0.422805654,0.417252537,0.798466667,1.351366667,0.249621713,89.29973333,0.379117384,0.410981524
07-11-2018,83.65,87.9615,83.2038,0.361827669,0.035632295,0.405373072,0.422879025,0.417747994,0.985766667,1.351366667,0.31725614,88.93413333,0.379210301,0.411220653
08-11-2018,87.75,89.2,86.2555,0.361707716,0.028196255,0.404306896,0.422925616,0.418217282,0.922216667,1.352333333,0.295325705,88.50401667,0.379289086,0.41145597
09-11-2018,86.625,87.1961,85.0935,0.352922198,0.025357635,0.403035719,0.422838474,0.418603684,0.922216667,1.4065,0.282663829,88.01973333,0.378766871,0.41158397
12-11-2018,84.912,85.4275,81.5005,0.337291091,0.02941384,0.401387946,0.422622367,0.418876535,0.91995,1.532466667,0.254604277,87.40721667,0.377218097,0.411523924
13-11-2018,82.4645,83.8532,80.6875,0.336116379,0.025497103,0.399597688,0.422426789,0.419117242,0.91995,1.48685,0.264149775,86.84031667,0.375689563,0.41145044
14-11-2018,82.816,83.6498,79.8535,0.329465196,0.027981007,0.397862408,0.422278335,0.41930164,0.91995,1.509533333,0.259358377,86.25073333,0.373808497,0.411298215
15-11-2018,79.0505,81.241,77.3255,0.333690435,0.036687126,0.396376759,0.422112499,0.419587277,0.954,1.4373,0.286593489,85.76743333,0.372335386,0.41119799
16-11-2018,79.375,80.724,78.656,0.32830703,0.026092972,0.394804349,0.421957194,0.419790773,0.954,1.447733333,0.284266696,85.2737,0.370592161,0.411034437
19-11-2018,78.8505,79.0595,75.168,0.311530165,0.033827527,0.392933555,0.421519378,0.419943015,0.954,1.540883333,0.264355318,84.68681667,0.367823435,0.41067205
20-11-2018,71.875,76.7375,71,0.308049462,0.047686094,0.390777924,0.421046427,0.420008524,0.944166667,1.568933333,0.255380605,84.06205,0.364997242,0.41027168
21-11-2018,77.1495,77.5,75.75,0.312448425,0.024525872,0.388703049,0.420590349,0.420132954,0.979616667,1.37715,0.309035114,83.66451667,0.362651763,0.409927855
23-11-2018,75.85,76.81,75.0905,0.309414444,0.011024806,0.386564429,0.420146191,0.420321636,0.979616667,1.341783333,0.317537265,83.30235,0.360251812,0.409551199
26-11-2018,76.95,79.2405,76.211,0.3258087,0.026952777,0.384859618,0.419872151,0.420622572,0.996316667,1.341783333,0.323080087,82.95688333,0.359118712,0.409374181
27-11-2018,78.7995,79.8825,77.9005,0.325827313,0.024823907,0.383427719,0.41957309,0.42086557,0.996466667,1.295683333,0.334636851,82.65766667,0.358059977,0.409199146
28-11-2018,80.696,84.0725,80.0608,0.34574984,0.036828012,0.382273379,0.419431279,0.421193285,1.058666667,1.295683333,0.354687125,82.42065,0.358420884,0.409263902
29-11-2018,83.7495,84.4995,82.6166,0.344885352,0.028547906,0.381164853,0.419270419,0.421470307,1.03905,1.30265,0.346701378,82.15705,0.358699869,0.409317683
30-11-2018,83.975,84.8,83.325,0.348318487,0.024727596,0.380050715,0.419120369,0.421754661,1.066716667,1.200966667,0.382526119,82.0228,0.359193723,0.409411951
03-12-2018,88.473,88.917,86.5,0.365316645,0.029664711,0.37942532,0.419064218,0.422157607,1.2037,1.189816667,0.42616166,82.03668333,0.360808693,0.409708387
04-12-2018,87.8,88.5169,83.25,0.343816116,0.037885594,0.378259318,0.418729468,0.422406655,1.161583333,1.363083333,0.368689917,81.83518333,0.3608611,0.409744969
06-12-2018,80.7435,85.0525,80.4925,0.350183962,0.038311553,0.377052105,0.418444086,0.422675896,1.2129,1.32875,0.391669704,81.71933333,0.361342054,0.409857276
07-12-2018,85.2535,85.9463,81.273,0.335694476,0.03286806,0.375536425,0.417946926,0.422854904,1.2129,1.27135,0.406473427,81.66088333,0.360809164,0.409795334
10-12-2018,81.192,82.8995,79.5435,0.338155579,0.032503187,0.37390575,0.417479645,0.423030477,1.036116667,1.27135,0.353832828,81.42565,0.360477589,0.409763416
11-12-2018,83.9,83.9734,80.98,0.338612641,0.026894356,0.372328517,0.4170868,0.423181474,1.0398,1.039083333,0.422499292,81.42636667,0.360198408,0.409737276
12-12-2018,83.45,85.2495,83.0135,0.342810993,0.028479372,0.370834319,0.416739251,0.423370155,1.073633333,0.865866667,0.494179845,81.63413333,0.360222011,0.409761562
13-12-2018,84,84.606,82.075,0.341743826,0.022526446,0.369462395,0.416406838,0.423551828,1.073633333,0.860366667,0.496293419,81.8474,0.360171706,0.409772854
14-12-2018,81.9,82.1285,79.25,0.327996807,0.027443829,0.367880383,0.415857531,0.423674404,0.960983333,0.97115,0.418735579,81.83723333,0.359192192,0.409619776
17-12-2018,78.3,78.8065,75.2505,0.313312914,0.03849267,0.366177107,0.415064342,0.423700124,0.84845,1.089483333,0.338774231,81.5962,0.357279871,0.409292767
18-12-2018,77,78.3775,76.1505,0.31963526,0.028142904,0.364694527,0.414470619,0.42373482,0.8994,1.089483333,0.358110014,81.40611667,0.355919767,0.409044555
19-12-2018,77.1525,79.2265,74.159,0.307970872,0.038324093,0.363075294,0.413724901,0.423681836,0.8994,1.1206,0.348757456,81.18491667,0.353856221,0.40865944
20-12-2018,74.2,75.475,71.6345,0.300887445,0.043706486,0.361280039,0.412987978,0.42357705,0.874383333,1.177683333,0.323048593,80.88161667,0.351445342,0.408193518
21-12-2018,73.2495,74,68.198,0.283643177,0.060076002,0.359623716,0.41206219,0.423359922,0.686583333,1.31665,0.21112808,80.25155,0.348020332,0.407526186
24-12-2018,67.3,69.8015,65.35,0.27671693,0.031270199,0.357977916,0.411013222,0.423067451,0.686583333,1.3715,0.198864409,79.56663333,0.344346487,0.406782735
26-12-2018,68.4445,73.6579,68.1505,0.302970076,0.045590735,0.356585035,0.410172053,0.422908735,0.89815,1.3007,0.299371418,79.16408333,0.342690402,0.406360372
27-12-2018,72.71,73.45,69.5155,0.301054965,0.04249599,0.355272823,0.409335003,0.422751202,0.89815,1.190166667,0.32839796,78.87206667,0.341011261,0.405919328
28-12-2018,73.6675,75.6735,72.45,0.304442601,0.038489027,0.353773715,0.408479253,0.42261055,0.92545,1.1807,0.340911499,78.61681667,0.339670234,0.405523151
31-12-2018,75.54,76.038,74.35,0.30939583,0.030079041,0.352328006,0.407644842,0.422510519,0.965366667,1.1271,0.370381164,78.45508333,0.3387517,0.405190101
02-01-2019,73.26,77.668,73.0465,0.31708109,0.034694004,0.351312686,0.406840798,0.422469997,0.99325,1.1271,0.379891288,78.32123333,0.338413713,0.404952193
03-01-2019,76.0005,76.9,74.8555,0.309046312,0.030173552,0.350156373,0.40591906,0.422414411,0.99325,1.148466667,0.373616906,78.16601667,0.337552537,0.404620647
04-01-2019,76.5,79.7,75.9155,0.324580216,0.040075622,0.349218565,0.405199449,0.422400567,1.118433333,1.013266667,0.455386103,78.27118333,0.337800579,0.404478011
07-01-2019,80.1155,81.728,79.4593,0.335773066,0.03473936,0.348608339,0.404582188,0.422459888,1.208633333,0.985216667,0.490631288,78.4946,0.338791824,0.404470533
08-01-2019,83.2345,83.8305,80.8305,0.341371558,0.038724478,0.348574932,0.403973305,0.422598897,1.2183,0.985216667,0.493276316,78.72768333,0.340098861,0.404530025
09-01-2019,82.649,83.39,82.0698,0.341958914,0.027361445,0.34803678,0.403456702,0.422802891,1.223033333,0.960766667,0.502888347,78.98995,0.341361413,0.404595942
10-01-2019,82.0505,83.1625,81.0808,0.341297105,0.028074339,0.348095572,0.402923666,0.422927832,1.090916667,0.9661,0.463001199,79.11476667,0.342497619,0.404653296
11-01-2019,82.0275,83.0147,81.811,0.338058376,0.01990202,0.348541349,0.402364337,0.423106492,1.090766667,0.9922,0.454033896,79.21333333,0.343340841,0.404671381
14-01-2019,80.75,82.41,79.7575,0.333229236,0.025822911,0.348921848,0.401763716,0.423337787,0.930216667,1.031116667,0.387733236,79.11243333,0.343802103,0.404631584
15-01-2019,81.6,83.758,81.3005,0.345090099,0.025789808,0.349257452,0.401280304,0.42362066,1.0258,1.02415,0.422808197,79.11408333,0.345038123,0.404733905
16-01-2019,84.211,85.25,83.794,0.346996937,0.027442487,0.349337463,0.400768515,0.424008816,1.0135,1.02415,0.418759261,79.10343333,0.34632374,0.404857991
17-01-2019,84,85.0085,83.875,0.348949274,0.017760327,0.349458859,0.400283205,0.424383752,0.89225,1.02415,0.37606449,78.97153333,0.34765884,0.405004172
18-01-2019,85.6,85.81,84.577,0.349565584,0.025888483,0.349758733,0.399799029,0.424739341,0.897216667,0.850883333,0.440060593,79.01786667,0.348949608,0.405156261
22-01-2019,84.05,84.0934,80.51,0.336323195,0.027666515,0.349712086,0.399115062,0.424963951,0.8459,0.9576,0.380690967,78.90616667,0.349258876,0.405148608
23-01-2019,82.8,82.8715,80.6,0.337946695,0.022320284,0.349205851,0.398437368,0.425256248,0.858983333,0.840833333,0.429435734,78.92431667,0.349658312,0.40516043
24-01-2019,82.0535,82.8629,81.5893,0.341030313,0.017226719,0.348767526,0.397643091,0.425566048,0.864,0.840833333,0.431390012,78.94748333,0.350241139,0.405208979
25-01-2019,83.525,84.174,83.0806,0.344264906,0.021128928,0.348584007,0.396875107,0.425857797,0.886383333,0.840833333,0.439971271,78.99303333,0.351005765,0.405295695
28-01-2019,82.1795,82.25,80.7045,0.337506179,0.020581699,0.348588566,0.396007599,0.426120278,0.85255,0.8953,0.405848857,78.95028333,0.351262618,0.40530079
29-01-2019,81.5635,81.619,79.536,0.328404233,0.019662253,0.348425082,0.394976152,0.426301266,0.85255,0.96005,0.382455173,78.84278333,0.35088552,0.405197077
30-01-2019,81.15,83.8475,80.984,0.344235952,0.024826577,0.348738197,0.394225342,0.426599601,0.980133333,0.849266667,0.470289345,78.97365,0.351606609,0.405283565
31-01-2019,84.6425,86.8206,83.9541,0.354225135,0.047827514,0.349173496,0.393670827,0.426944732,1.060633333,0.730933333,0.545806022,79.30335,0.352958738,0.40548855
01-02-2019,81.944,83.653,81.1005,0.335094711,0.050500979,0.349317383,0.392916661,0.427097112,1.009683333,0.8851,0.466406162,79.42793333,0.352926025,0.405462912
04-02-2019,81.15,82.4815,80.675,0.336558964,0.020992121,0.34984795,0.39220911,0.427228414,1.021483333,0.7911,0.50759128,79.65831667,0.352994741,0.405455025
05-02-2019,82.167,83.263,82.125,0.341832757,0.018856103,0.350564097,0.391449157,0.427355272,1.063983333,0.734016667,0.545463558,79.98828333,0.353416744,0.405510231
06-02-2019,83.5375,83.613,81.667,0.337996331,0.016553451,0.351105668,0.390639674,0.427495663,1.063983333,0.625966667,0.596260921,80.4263,0.353551297,0.405519048
07-02-2019,81.25,81.277,79.6455,0.332641881,0.019634467,0.351598049,0.389770568,0.427615811,1.063983333,0.6133,0.602644468,80.87698333,0.35331398,0.405463798
08-02-2019,79.3,79.4295,78.3378,0.327233658,0.02425962,0.351628256,0.388886488,0.427775324,0.852416667,0.656883333,0.509236046,81.07251667,0.352725136,0.405344477
11-02-2019,80.049,80.4645,79.3,0.327808605,0.013760259,0.351670256,0.388152713,0.427938198,0.85705,0.64145,0.518852303,81.28811667,0.35221328,0.405233213
12-02-2019,80.2,81.9698,79.944,0.337530996,0.020675439,0.351496031,0.387451318,0.428087652,0.9081,0.64145,0.537786258,81.55476667,0.352393913,0.405239226
13-02-2019,82.35,82.819,81.8553,0.337942559,0.014850486,0.351348855,0.38678839,0.428171535,0.8715,0.64145,0.524341319,81.78481667,0.352590809,0.405250097
14-02-2019,81.225,81.895,80.3031,0.334354312,0.017363926,0.351052839,0.386043922,0.428241898,0.809566667,0.670366667,0.48540898,81.92401667,0.352531612,0.405217984
15-02-2019,81.393,81.4455,80.225,0.331314126,0.018366106,0.350332045,0.385333223,0.428273881,0.809566667,0.630116667,0.505942079,82.10346667,0.352270019,0.405149865
19-02-2019,80.05,81.7,80.028,0.335373912,0.015394875,0.350153085,0.384623172,0.428345962,0.7171,0.630116667,0.465610348,82.19045,0.352300678,0.405130933
20-02-2019,81.5,81.7465,80.506,0.334240564,0.013851164,0.349815113,0.383807416,0.428408238,0.6269,0.63925,0.415720048,82.1781,0.352252483,0.405098648
21-02-2019,80.9925,81.178,80.0455,0.333690435,0.014505332,0.349772631,0.382984809,0.428456156,0.581783333,0.643683333,0.388359708,82.1162,0.352170083,0.40506011
22-02-2019,81.175,81.747,81.0585,0.336197037,0.012768093,0.349731113,0.382102002,0.428495271,0.59725,0.643683333,0.397149208,82.06976667,0.352263021,0.405051906
25-02-2019,82.0725,82.73,81.5194,0.336494851,0.013164135,0.34968622,0.381245626,0.428545828,0.59965,0.63835,0.401283042,82.03106667,0.352370164,0.405047343
26-02-2019,81.299,81.9995,80.8067,0.337198024,0.010837143,0.349567235,0.380393972,0.428581184,0.605316667,0.61225,0.418445222,82.02413333,0.35251809,0.405051226
27-02-2019,81.409,82.0905,80.755,0.338167988,0.01300424,0.349491433,0.379629668,0.428621034,0.613133333,0.573333333,0.444786537,82.06393333,0.352722264,0.405066661
28-02-2019,81.7625,82.5885,81.6915,0.3379074,0.012452681,0.34970152,0.378905383,0.428666997,0.51755,0.575433333,0.386716602,82.00605,0.352895591,0.405078829
01-03-2019,82.7565,83.713,82.55,0.344504812,0.021197116,0.350362734,0.378355242,0.428754378,0.55535,0.575433333,0.410345256,81.98596667,0.353505234,0.405169706
04-03-2019,84.25,85.4715,83.718,0.34955938,0.026547372,0.350997073,0.377907427,0.428903832,0.58035,0.575433333,0.425123551,81.99088333,0.354418395,0.405320075
05-03-2019,85.1475,85.39,84.4505,0.34878589,0.015394274,0.35186228,0.377509351,0.429034736,0.575383333,0.581666667,0.418622405,81.9846,0.355220177,0.405459704
06-03-2019,84.7985,84.8875,83.414,0.343929865,0.016805234,0.352774705,0.377043275,0.429143282,0.575383333,0.514083333,0.460039147,82.0459,0.355640849,0.405539922
07-03-2019,83.3685,83.4877,81.0255,0.335036803,0.021116985,0.35386416,0.376744006,0.429207495,0.5623,0.58575,0.408555986,82.02245,0.355431168,0.405513081
08-03-2019,80.2005,81.136,79.3285,0.333971704,0.01981584,0.355077861,0.376515886,0.429251491,0.53745,0.594333333,0.388528509,81.96556667,0.35516277,0.40547378
11-03-2019,81.306,83.6143,81.3005,0.344275246,0.016268409,0.355953458,0.376242795,0.429362563,0.594416667,0.594333333,0.42231493,81.96565,0.355610573,0.405557984
12-03-2019,83.45,84.2133,83.049,0.344788149,0.01509356,0.356880525,0.376039464,0.429451252,0.59855,0.539866667,0.456872058,82.02433333,0.356064275,0.405647479
13-03-2019,84.15,85,83.9675,0.348450849,0.014813337,0.357813424,0.375740542,0.429560482,0.628066667,0.466516667,0.521344964,82.18588333,0.356737146,0.405779848
14-03-2019,84.56,85.1,84.217,0.347501567,0.01209701,0.358621199,0.375403755,0.429655184,0.500483333,0.474166667,0.440393677,82.2122,0.357302215,0.405899557
15-03-2019,85.15,85.94,84.6565,0.352907721,0.032754718,0.359380661,0.375268679,0.429779042,0.46355,0.474166667,0.414667555,82.20158333,0.358197526,0.406082672
18-03-2019,85.635,87.5,85.6315,0.359068752,0.023234871,0.360441049,0.375218037,0.429925022,0.5132,0.32,0.577926422,82.39478333,0.359452975,0.40633758
19-03-2019,87.6755,89.208,87.6755,0.363143015,0.02743036,0.361258513,0.375154503,0.430089639,0.534233333,0.32,0.590622729,82.60901667,0.360903783,0.406638635
20-03-2019,88.497,89.975,88.3517,0.370468416,0.026988298,0.361993994,0.37522063,0.430283512,0.550766667,0.32,0.600172154,82.83978333,0.362757869,0.407024222
21-03-2019,89.813,91.1875,89.3641,0.375016287,0.024754678,0.362707203,0.37557952,0.430475219,0.587416667,0.289083333,0.650756705,83.13811667,0.364800816,0.407460315
22-03-2019,90.5085,90.949,88.1555,0.363746916,0.027425074,0.363169071,0.375539248,0.430560397,0.587416667,0.33675,0.60434752,83.38878333,0.365947564,0.407757413
25-03-2019,87.8895,89.1338,87.375,0.365709594,0.021775563,0.363686573,0.375843492,0.430658136,0.603233333,0.293166667,0.654471153,83.69885,0.367153456,0.408075007
26-03-2019,89.65,90.2885,88.668,0.36767434,0.020708084,0.36431438,0.376410274,0.430775732,0.614433333,0.293166667,0.659889682,84.02011667,0.368414817,0.408412917
27-03-2019,89.2065,89.375,87.284,0.363939254,0.018280447,0.364965379,0.376954837,0.430877455,0.536083333,0.323266667,0.588513669,84.23293333,0.36934145,0.408702836
28-03-2019,88.5,88.8965,87.6735,0.365535869,0.012529255,0.365398793,0.377360828,0.430982403,0.545633333,0.323266667,0.594064648,84.4553,0.370316597,0.409008947
29-03-2019,89.329,89.643,88.8315,0.367051826,0.013775806,0.365823922,0.377627508,0.431084487,0.55785,0.29435,0.629832913,84.7188,0.371331659,0.409330125
01-04-2019,90.0055,90.7835,89.9365,0.373967733,0.017894375,0.366354269,0.377971586,0.431220595,0.613583333,0.26985,0.683461747,85.06253333,0.372750336,0.409730745
02-04-2019,90.551,91,90.2561,0.373924301,0.014347056,0.366870632,0.378402505,0.431332788,0.580866667,0.2702,0.66731307,85.3732,0.374074539,0.410126858
03-04-2019,91.336,91.5,90.481,0.375314101,0.01673609,0.367697171,0.378814237,0.431463169,0.592066667,0.261066667,0.682718976,85.7042,0.37540758,0.410535637
04-04-2019,91.0325,91.4375,90.21,0.374933561,0.015135595,0.368481228,0.378960908,0.431581525,0.592066667,0.2597,0.684213975,86.03656667,0.376628806,0.410935801
05-04-2019,91.45,91.929,91.2595,0.3787431,0.015210114,0.369280673,0.379151556,0.43170913,0.602566667,0.2597,0.689198733,86.37943333,0.378029642,0.411377503
08-04-2019,91.6615,92.51,91.2555,0.381344838,0.015714258,0.370066703,0.379469642,0.431833349,0.621133333,0.2597,0.697722188,86.74086667,0.379516577,0.411845897
09-04-2019,92.2745,92.6545,91.589,0.378445286,0.015541643,0.37093454,0.37993021,0.431964838,0.615466667,0.283066667,0.670605165,87.07326667,0.380710905,0.412274984
10-04-2019,92.05,92.4,91.4405,0.380821595,0.012174876,0.372045697,0.380430518,0.432128746,0.6268,0.283066667,0.675873575,87.417,0.381989364,0.412728196
11-04-2019,92.435,92.4975,92.0155,0.380147377,0.010787911,0.372806956,0.380997717,0.432353978,0.6268,0.2864,0.672497522,87.7574,0.383139609,0.413168842
12-04-2019,92.42,92.575,92.065,0.379938493,0.012849849,0.373352035,0.381515292,0.43254317,0.573633333,0.288083333,0.644718067,88.04295,0.384201477,0.413602608
15-04-2019,92.1,92.3425,90.945,0.380312829,0.015586756,0.37431058,0.382097303,0.432772685,0.535916667,0.288083333,0.624173129,88.29078333,0.385220228,0.41403653
16-04-2019,92.5675,93.4885,92.4,0.384070665,0.012536703,0.375317745,0.382909124,0.432973853,0.5662,0.28185,0.647353048,88.57513333,0.386428145,0.414511036
17-04-2019,93.6495,93.8237,93.022,0.384438796,0.011858764,0.376220919,0.383764019,0.433179291,0.569166667,0.242716667,0.6921898,88.90158333,0.387583103,0.41498522
18-04-2019,93.4395,93.541,92.974,0.383791464,0.011214323,0.377191695,0.384562439,0.433363429,0.569166667,0.176266667,0.776092729,89.29448333,0.388619639,0.41544695
22-04-2019,92.77,94.421,92.282,0.389090074,0.014013661,0.378388299,0.385454111,0.433604136,0.611866667,0.167683333,0.804769602,89.73866667,0.389948704,0.415967397
23-04-2019,94.56,96.463,94.479,0.396630564,0.019696616,0.379859392,0.386246698,0.43388305,0.5896,0.167683333,0.796278035,90.16058333,0.391703491,0.416572765
24-04-2019,96.25,96.4845,94.908,0.392076489,0.015368516,0.381221759,0.386988111,0.434120981,0.585466667,0.204383333,0.746152587,90.54166667,0.393036165,0.417117694
25-04-2019,95.8502,96.1225,95.0155,0.392179896,0.026241126,0.38238022,0.387507723,0.43432419,0.556783333,0.204383333,0.733060894,90.89406667,0.394289874,0.417658436
26-04-2019,96.45,97.55,94.9,0.402185625,0.036710574,0.383742061,0.388148986,0.434582588,0.637416667,0.196733333,0.776915935,91.33475,0.396141383,0.418313354
29-04-2019,97.45,97.8168,96.7045,0.399662477,0.01691854,0.38512648,0.388723591,0.434810945,0.59385,0.217066667,0.734178791,91.71153333,0.397702296,0.418931606
30-04-2019,96.505,96.7855,95.3475,0.397199306,0.014606798,0.386523131,0.389080399,0.434972661,0.5442,0.236916667,0.68634952,92.01881667,0.398995429,0.419514275
01-05-2019,96.6545,97.182,95.5275,0.394097075,0.012861295,0.387767959,0.389643107,0.435095274,0.511366667,0.261916667,0.638818765,92.26826667,0.399994711,0.420054078
02-05-2019,95.6665,96.0775,94.0935,0.39188415,0.016656788,0.388989903,0.390109786,0.43519279,0.452333333,0.27975,0.580521419,92.44085,0.400779421,0.420562069
03-05-2019,97.45,98.22,96.8,0.404632251,0.027508441,0.390493745,0.390881288,0.435340351,0.518416667,0.27975,0.622998342,92.67951667,0.402378203,0.421217329
06-05-2019,95.899,97.95,95.525,0.40216908,0.023184545,0.391892237,0.391597681,0.435474343,0.518416667,0.208783333,0.708098628,92.98915,0.403706762,0.421836636
07-05-2019,96.9995,97.455,95.169,0.396057685,0.025357402,0.393154865,0.392240564,0.435608833,0.5026,0.258033333,0.638110406,93.23371667,0.404535074,0.422376759
08-05-2019,95.9435,96.7685,95.5,0.395389671,0.017175684,0.394388427,0.392828987,0.435738392,0.486766667,0.263416667,0.622131453,93.45706667,0.405264636,0.422903525
09-05-2019,95,95.47,93.8,0.391687676,0.022692906,0.395522951,0.393387922,0.435860233,0.486766667,0.26315,0.622441234,93.68068333,0.405696024,0.423380815
10-05-2019,94.9,95.1895,92.8,0.389642271,0.024531229,0.39661964,0.394077814,0.43593585,0.4739,0.279633333,0.595333546,93.87495,0.405960842,0.423828917
13-05-2019,91.828,92.3268,90.9,0.375723595,0.024824728,0.397281423,0.394776269,0.435884896,0.461683333,0.3918,0.477233815,93.94483333,0.405264478,0.424106249
14-05-2019,91.975,92.622,90.7875,0.379330456,0.019645764,0.397912518,0.395444335,0.435924883,0.435016667,0.3918,0.457355754,93.98805,0.404857692,0.42442392
15-05-2019,91.3975,93.7214,91.15,0.385747938,0.019930824,0.398696049,0.39631476,0.435991959,0.486733333,0.39145,0.495104003,94.08333333,0.404912445,0.42481511
16-05-2019,94.297,95.8755,94.1145,0.393280154,0.019998932,0.399742189,0.397348753,0.436151746,0.536233333,0.39145,0.527037146,94.22811667,0.405474572,0.425292408
