date,open,high,low,close,volume
14-09-2021,173.777,174.34,171.885,172.5,1936897
15-09-2021,172.126,174.271,170.1,173.79,2957537
16-09-2021,172.998,174.628,172.307,174.412,2583598
17-09-2021,174.421,174.87,172.607,173.126,4616556
20-09-2021,169.8,170.95,165.251,167.786,4669130
21-09-2021,168.75,168.985,166.62,167.182,2780878
22-09-2021,167.55,169.45,167.053,169.003,2411403
23-09-2021,169.003,171.448,169.003,170.8,2379414
24-09-2021,170.1,171.463,169.67,171.276,2116241
27-09-2021,168.575,170.779,166.98,170.29,3634451
28-09-2021,167.885,168.46,164.505,165.798,4430819
29-09-2021,166.105,167.565,164.893,165.056,2562268
30-09-2021,165.8,166.393,163.699,164.252,2847033
01-10-2021,164.451,165.459,162.797,164.163,2835617
04-10-2021,163.969,163.999,158.812,159.489,4523057
05-10-2021,160.225,163.036,160.123,161.05,3269208
06-10-2021,160.676,163.217,159.931,163.1,2532977
07-10-2021,164.577,166.287,164.153,165.122,2409075
08-10-2021,165.85,166.072,164.41,164.431,1998217
11-10-2021,163.75,164.63,161.905,162.315,2034203
12-10-2021,162.85,163.376,161.814,162.367,1819571
13-10-2021,163.486,164.419,163.055,164.214,2425086
14-10-2021,165.123,165.63,164.539,164.993,2112021
15-10-2021,165.571,170.521,165.2,170.451,5179941
18-10-2021,169.418,172.458,169.255,172.337,3174115
19-10-2021,171.714,172.734,171.1,172.208,2386079
20-10-2021,172.633,173.143,170.018,170.753,2139777
21-10-2021,170.712,172.014,170.15,171.751,1881385
22-10-2021,171.05,171.492,166.565,166.777,3139053
25-10-2021,166.75,167.39,164.885,166.018,2225956
26-10-2021,167.475,170.806,167.199,168.803,2698342
27-10-2021,169.4,171.85,168.573,169.624,2702224
28-10-2021,170.105,173.95,169.3,172.329,5708733
29-10-2021,165.001,168.741,163.666,168.622,6486077
01-11-2021,168.09,168.793,164.601,165.906,3608879
02-11-2021,165.751,166.556,164.178,165.637,2627590
03-11-2021,165.45,169.746,164.876,169.2,3397189
04-11-2021,168.5,174.931,168.25,173.85,5353020
05-11-2021,173.85,178.312,173.849,175.949,4996951
08-11-2021,176.162,178.95,174.393,174.449,3073992
09-11-2021,175.762,179.689,175.071,178.811,4294922
10-11-2021,178.194,180.273,173.155,174.103,4027423
11-11-2021,175.65,177.162,173.374,173.625,2264406
12-11-2021,174.25,177.036,172.353,176.258,2689434
15-11-2021,176.85,179.694,176.29,177.284,2929719
16-11-2021,176.95,178.825,176.257,177.035,2217071
17-11-2021,178.236,179.362,177.268,177.45,2560270
18-11-2021,178.318,185.21,178.05,184.803,5703538
19-11-2021,185.635,188.107,183.786,183.829,4946203
22-11-2021,183.819,185.673,178.375,178.629,4847851
23-11-2021,179.252,181.053,176.385,179.002,3692246
24-11-2021,178.133,180.682,176.842,179.02,2328018
26-11-2021,180.105,181.675,175.208,175.228,2991297
29-11-2021,177.382,179.8,176.575,178.079,3265557
30-11-2021,178.175,179.288,174.6,175.354,4001107
01-12-2021,177.25,177.994,172.08,172.186,3756995
02-12-2021,173,174.635,171.188,171.868,3236289
03-12-2021,172.75,173.493,166.93,169.49,4035550
06-12-2021,169.65,173.695,166.934,171.368,3443000
07-12-2021,174.6,177.499,173.335,176.165,3320536
08-12-2021,176.15,177.18,174.751,176.158,2262683
09-12-2021,175.75,176.969,174.139,174.171,2303091
10-12-2021,175.417,175.927,170.5,172.212,3034488
13-12-2021,172,172.1,169.13,169.568,3108450
14-12-2021,167.55,169.499,166.44,169.092,2798764
15-12-2021,168.598,173.6,165.195,173.315,3789713
16-12-2021,173.369,174.166,168.16,168.871,3043842
17-12-2021,167.71,170.898,165.614,170.018,4287758
20-12-2021,166.85,167.874,165.6,167.079,2868633
21-12-2021,167.85,170.717,165.648,170.417,2797791
22-12-2021,169.27,172.05,168.501,171.037,2751773
23-12-2021,170.428,171.975,170.15,171.068,1839412
27-12-2021,171.037,172.943,169.215,169.669,2942341
28-12-2021,170.182,172.176,169.135,170.661,2735593
29-12-2021,170.84,171.212,168.6,169.201,1787702
30-12-2021,169.7,170.888,168.524,168.645,1879155
31-12-2021,168.956,169.35,166.559,166.717,2391520
03-01-2022,167.55,170.704,166.161,170.405,3193458
04-01-2022,170.438,171.4,166.35,167.522,3536258
05-01-2022,166.883,167.126,164.357,164.357,3215136
06-01-2022,163.451,164.8,161.937,163.254,2597889
07-01-2022,163.839,165.243,162.031,162.554,2330295
10-01-2022,160.585,161.661,156.305,161.486,4389915
11-01-2022,161.5,166.35,160.702,165.362,3140279
12-01-2022,166.575,166.878,164.417,165.207,2501456
13-01-2022,165.251,166.221,161.091,161.214,2609415
14-01-2022,160.15,162.25,159.801,162.138,2298743
18-01-2022,159.105,159.734,157.665,158.917,3372072
19-01-2022,158.762,159.25,156.25,156.299,2662096
20-01-2022,156.766,158,151.351,151.667,3598666
21-01-2022,149.95,150.9,142.07,142.643,8198572
24-01-2022,139,144.945,135.352,144.544,7802237
25-01-2022,142.242,143.6,138.145,139.986,4541233
26-01-2022,144.75,145.185,137.318,138.872,4780085
27-01-2022,140.8,144.243,139.35,139.637,3875790
28-01-2022,140.861,143.998,137.929,143.978,3719599
31-01-2022,144.75,150.361,144.301,149.574,3915372
01-02-2022,150,151.708,147.628,151.193,2960992
02-02-2022,155.051,155.075,148.864,150.613,4366488
03-02-2022,141.738,144.247,138.333,138.846,11276570
04-02-2022,155.607,161.2,150.608,157.639,12672790
07-02-2022,158.52,162.691,157.25,157.936,5131219
08-02-2022,156.751,161.792,155.551,161.413,3802018
09-02-2022,162.874,163.835,160.25,161.189,3439280
10-02-2022,158.35,160.717,157.75,159.004,3413407
11-02-2022,158.135,159,152.734,153.294,3855022
14-02-2022,151.751,158.448,151.65,155.167,4161535
15-02-2022,157.605,158.007,154.637,156.51,2848533
16-02-2022,155.79,158.834,154.734,158.1,2635214
17-02-2022,158.146,160.349,154.5,154.652,3201625
18-02-2022,155.499,155.499,150.893,152.602,3180205
22-02-2022,150.479,152.982,148.486,150.197,3306412
23-02-2022,151.65,151.763,144.651,144.827,3212178
24-02-2022,139.837,151.749,139.5,151.358,5039288
25-02-2022,150.55,153.99,149.214,153.788,3119768
28-02-2022,152.425,154.45,150.85,153.563,2884171
01-03-2022,152.732,154.099,149.977,151.142,2243679
02-03-2022,150.849,152.999,148.75,152.053,2366736
03-03-2022,153.531,153.929,146.856,147.898,3259860
04-03-2022,147.159,147.85,143.807,145.641,3049156
07-03-2022,145.443,146.094,137.417,137.453,4346693
08-03-2022,136.684,140.699,133.572,136.014,4583129
09-03-2022,139.5,140.25,136.828,139.279,4132833
10-03-2022,145.685,148.674,143.978,146.818,6753145
11-03-2022,149.574,149.675,145.369,145.525,3445028
14-03-2022,145.981,147.45,140.884,141.853,3704305
15-03-2022,142.85,147.985,142,147.367,3779230
16-03-2022,148.5,153.15,147.354,153.104,4247884
17-03-2022,152.641,157.499,152.14,157.239,3646742
18-03-2022,156.813,161.594,156.011,161.251,5148138
21-03-2022,161.121,163.084,159.553,161.492,3326876
22-03-2022,161.806,166.167,161.699,164.889,3204307
23-03-2022,163.705,166.37,162.687,163.408,2790593
24-03-2022,163.749,164.118,160.05,163.65,2839903
25-03-2022,164,165.368,162.25,164.773,2454275
28-03-2022,164.975,169.038,164.9,168.99,2992691
29-03-2022,170.384,170.831,167.868,169.315,3307680
30-03-2022,168.51,168.951,165.5,166.301,2808363
31-03-2022,166.445,166.495,162.954,162.997,2998289
01-04-2022,164.15,165.827,162.32,163.56,2854475
04-04-2022,164.125,168.395,163.206,168.346,2500398
05-04-2022,167.742,168.111,163.266,164.055,2686428
06-04-2022,161.65,162.2,157.255,158.756,3952788
07-04-2022,158.4,160.079,154.512,157.785,3406839
08-04-2022,156.75,157.368,154.231,154.46,2300083
11-04-2022,152.713,154.137,150.535,151.122,2605617
12-04-2022,153.693,155.099,150.383,150.788,2758872
13-04-2022,150.018,156.025,149.6,155.541,2669544
14-04-2022,155.39,155.897,151.472,151.706,2579907
18-04-2022,151.523,154.04,150.251,152.785,2325676
19-04-2022,152.03,158.649,151.551,158.115,2746321
20-04-2022,157.603,157.603,153.604,153.998,2981501
21-04-2022,154.714,156.738,147.589,148.296,3198466
22-04-2022,148.25,149.615,143.697,144.35,3653929
25-04-2022,144.023,146.221,142.307,146.074,3093749
26-04-2022,144.8,144.856,138.93,139.391,3876458
27-04-2022,140.191,141.949,135.783,138.167,3566815
28-04-2022,142.178,145.938,140.3,144.596,5865847
29-04-2022,129.849,130.761,121.625,124.282,13633090
02-05-2022,122.401,124.668,118.375,124.5,7439449
03-05-2022,124.053,126.22,122.825,124.254,3956668
04-05-2022,123.6,126,119.183,125.928,5537268
05-05-2022,123,123.499,115.073,116.407,7219561
06-05-2022,114.85,119.05,113.081,114.772,6212995
09-05-2022,111.312,114,107.957,108.789,6406219
10-05-2022,111.25,112.643,107.171,108.859,5271691
11-05-2022,108.104,110.156,104.428,105.372,5485182
12-05-2022,102.75,110.781,102.406,106.93,6601257
13-05-2022,109.069,113.184,107.8,113.055,4684228
16-05-2022,113.1,113.993,110.354,110.811,3728287
17-05-2022,113.275,115.8,111.276,115.368,3822387
18-05-2022,111.439,112.853,106.249,107.113,5418959
19-05-2022,106.281,110.034,106.193,107.319,4407127
20-05-2022,109.568,109.898,105.009,107.591,4975032
23-05-2022,108.461,108.819,103.95,107.557,5389868
24-05-2022,104.025,105.4,101.26,104.1,5146734
25-05-2022,103.656,108.175,103.65,106.775,4656005
26-05-2022,107.97,112.665,107.453,111.077,4650130
27-05-2022,113.55,115.187,112.628,115.146,4683008
31-05-2022,116.28,121.994,115.675,120.21,7231708
01-06-2022,122.256,125.179,120.622,121.684,6376449
02-06-2022,121.684,125.61,120.045,125.511,5028034
03-06-2022,124.2,124.4,121.047,122.35,4880166
06-06-2022,125.245,128.99,123.81,124.79,135268984
07-06-2022,122.005,124.1,120.63,123,85156711
08-06-2022,122.61,123.75,120.75,121.18,64926594
09-06-2022,119.99,121.3,116.1,116.15,67029844
10-06-2022,113.415,114.5,109.05,109.65,87412250
13-06-2022,104.19,106.54,101.86,103.67,99277742
14-06-2022,104.19,104.88,101.43,102.31,69728758
15-06-2022,103.86,109.06,103.53,107.67,85011055
16-06-2022,104.47,104.58,102.01,103.66,82186305
17-06-2022,102.8,106.98,102.51,106.22,99772148
21-06-2022,108.2,111.63,103.56,108.68,70901250
22-06-2022,107.43,112.13,107.02,108.95,60040129
23-06-2022,110.39,113,107.93,112.44,64345301
24-06-2022,112.38,116.71,111.43,116.46,69867617
27-06-2022,117.09,117.98,112.7,113.22,62133238
28-06-2022,113.5,114.85,107.04,107.4,75172031
29-06-2022,107.38,110.99,106.91,108.92,66375344
30-06-2022,108.11,108.18,102.52,106.21,97679398
01-07-2022,106.29,109.75,105.847,109.56,73021172
05-07-2022,107.6,114.08,106.324,113.5,76684406
06-07-2022,113.21,115.48,112.01,114.33,66958883
07-07-2022,113.85,116.99,113.49,116.33,57872320
08-07-2022,114.6,116.58,113.69,115.54,45719688
11-07-2022,114.08,114.3,110.87,111.75,53540020
12-07-2022,112.16,113.23,108.34,109.22,54280262
13-07-2022,107.03,111.78,106.01,110.4,61353809
14-07-2022,110.24,111.18,107.58,110.63,51163141
15-07-2022,112.5,115.59,111.59,113.55,84317820
18-07-2022,115,117.24,113.15,113.76,59115422
19-07-2022,115.7,118.95,114.03,118.21,60990039
20-07-2022,118.615,123.475,118.32,122.77,71268320
21-07-2022,123.2,124.85,121.26,124.63,60239887
22-07-2022,125.01,125.5,121.35,122.42,51463801
25-07-2022,122.695,123.64,120.03,121.14,50221262
26-07-2022,115.79,118.15,114.53,114.81,67075062
27-07-2022,117.31,121.9,117.16,120.97,61582020
28-07-2022,121.57,122.84,118.08,122.28,82245539
29-07-2022,134.9,137.65,132.41,134.95,148892891
01-08-2022,134.96,138.834,133.51,135.39,76846914
02-08-2022,134.72,137.44,134.09,134.16,61922434
03-08-2022,136.21,140.49,136.05,139.52,71827773
04-08-2022,140.58,143.56,139.55,142.57,70585023
05-08-2022,140.1,142.86,139.6,140.8,50686871
08-08-2022,142.05,144.23,138.29,139.41,52303480
09-08-2022,138.052,138.952,136.21,137.83,40434719
10-08-2022,142.9,144.6,141.01,142.69,54773820
11-08-2022,143.86,144.49,139.76,140.64,44867340
12-08-2022,142.05,143.57,140.12,143.55,47643480
15-08-2022,142.8,143.76,141.49,143.18,39014578
16-08-2022,143.905,146.57,142,144.78,59102859
17-08-2022,142.69,143.38,140.78,142.1,48149781
18-08-2022,141.32,142.77,140.38,142.3,37458738
19-08-2022,140.47,141.11,137.914,138.23,47792840
22-08-2022,135.72,136.32,132.85,133.22,50461500
23-08-2022,133.41,134.99,132.95,133.62,36252102
24-08-2022,132.75,135.47,132.1,133.8,38626980
25-08-2022,135.26,137.42,134.28,137.28,37496281
26-08-2022,136.55,137.83,130.5,130.75,53322660
29-08-2022,129.9,131.95,128.77,129.79,48101641
30-08-2022,131.25,132.074,126.85,128.73,49202992
31-08-2022,129.45,130.59,126.74,126.77,53648699
01-09-2022,126,128.02,123.66,127.82,56636152
02-09-2022,129.5,131.38,126.39,127.51,57429832
06-09-2022,127.92,128.62,124.74,126.11,43888594
07-09-2022,126.12,129.82,125.4,129.48,47834488
08-09-2022,127.72,130.28,127.1,129.82,43988512
09-09-2022,130.91,133.69,130.76,133.27,49422262
12-09-2022,134.095,136.49,134,136.45,53826859
13-09-2022,131.01,131.4,126.27,126.82,72694008
14-09-2022,127.364,128.84,126.33,128.55,45316770
15-09-2022,127.38,130.37,125.495,126.28,52887199
16-09-2022,122.78,123.87,120.7,123.53,115667797
19-09-2022,122.16,124.71,121.8,124.66,47279727
20-09-2022,123.35,124.396,121.14,122.19,47698434
21-09-2022,122.49,123.76,118.45,118.54,58498887
22-09-2022,117.08,118.79,116.26,117.31,55229191
23-09-2022,116,116.05,112.06,113.78,65126672
26-09-2022,113.295,117.34,113.13,115.15,62723273
27-09-2022,117.195,118.32,113.05,114.41,60094688
28-09-2022,114.38,118.7,113.8,118.01,55763754
29-09-2022,115.6,116.07,113.06,114.8,58969711
30-09-2022,114.075,116.92,112.84,113,59479594
03-10-2022,113.58,116.91,112.45,115.88,50941848
04-10-2022,119.89,123,119.79,121.09,62812559
05-10-2022,118.58,121.75,117.69,120.95,48217539
06-10-2022,120.77,121.53,119.5,120.3,42253762
07-10-2022,118,118.17,113.88,114.56,54677980
10-10-2022,115.1,116.25,112.43,113.67,42339680
11-10-2022,112.71,115.48,110.39,112.21,56432230
12-10-2022,112.49,113.83,111.4,112.9,45728660
13-10-2022,107.88,113.44,105.345,112.53,86868094
14-10-2022,114.1,114.96,106.6,106.9,67737344
17-10-2022,110.11,114.19,110.09,113.79,62781992
18-10-2022,119.06,119.52,114.79,116.36,65607445
19-10-2022,114.71,116.593,113.22,115.07,47198121
20-10-2022,113.83,118.24,113.51,115.25,48795102
21-10-2022,114.792,119.59,114.5,119.32,55660488
24-10-2022,119.98,120.39,116.57,119.82,49531520
25-10-2022,119.65,121.315,118.95,120.6,50934609
26-10-2022,116,119.346,114.76,115.66,69002461
27-10-2022,113.92,114.12,109.77,110.96,129605398
28-10-2022,97.905,103.96,97.66,103.41,223133406
31-10-2022,103.56,104.87,100.74,102.44,99251398
01-11-2022,103.99,104.58,96.06,96.79,153370000
02-11-2022,97.315,97.74,92.01,92.12,135761797
03-11-2022,92.47,93.5,89.02,89.3,136683297
04-11-2022,91.49,92.44,88.04,90.98,129101297
07-11-2022,91.95,92.1,89.04,90.53,77495727
08-11-2022,90.79,91.72,88.23,89.98,88703367
09-11-2022,89.47,89.48,85.87,86.14,90796250
10-11-2022,92.935,98.69,91.65,96.63,173414891
11-11-2022,97.88,101.19,96.66,100.79,111590492
14-11-2022,98.77,100.12,97.29,98.49,99533070
15-11-2022,103.21,103.79,97.34,98.94,111336305
16-11-2022,96.85,98.4879,95.54,97.12,87958828
17-11-2022,95.37,96.97,94.03,94.85,82617875
18-11-2022,95.95,95.99,92.48,94.14,72428195
21-11-2022,93.97,95.02,90.59,92.46,84330273
22-11-2022,92.62,93.35,90.87,93.2,62191961
23-11-2022,93.24,94.58,92.83,94.13,59414680
25-11-2022,93.79,94.43,93.065,93.41,35088609
28-11-2022,93.93,96.4,93.43,93.95,75062320
29-11-2022,94.04,94.41,91.44,92.42,65567289
30-11-2022,92.47,96.54,91.525,96.54,102805797
01-12-2022,96.99,97.23,94.92,95.5,68487969
02-12-2022,94.475,95.36,93.78,94.13,72496391
05-12-2022,93.05,94.06,90.82,91.01,71535531
06-12-2022,90.5,91.04,87.9,88.25,75503633
07-12-2022,88.34,89.89,87.48,88.46,68086883
08-12-2022,89.24,90.86,87.88,90.35,73305891
09-12-2022,88.9,90.3,88.63,89.09,67398516
12-12-2022,89.21,90.58,87.87,90.55,61999762
13-12-2022,95.23,96.25,90.52,92.49,100212000
14-12-2022,92.502,93.4581,89.87,91.58,70298008
15-12-2022,89.89,89.97,87.47,88.45,84802883
16-12-2022,88.265,89.35,86.73,87.86,146144094
19-12-2022,87.51,87.63,84.51,84.92,83531453
20-12-2022,85.33,86.61,84.33,85.19,74348305
21-12-2022,86.175,87.225,85.21,86.77,59267160
22-12-2022,85.52,85.68,82.25,83.79,81431312
23-12-2022,83.25,85.78,82.9344,85.25,57433660
27-12-2022,84.97,85.35,83,83.04,57284039
28-12-2022,82.8,83.48,81.69,81.82,58228578
29-12-2022,82.87,84.55,82.55,84.18,54995898
30-12-2022,83.12,84.05,82.47,84,62401191
03-01-2023,85.46,86.96,84.205,85.82,76706039
04-01-2023,86.55,86.98,83.36,85.14,68885117
05-01-2023,85.33,85.42,83.07,83.12,67930828
06-01-2023,83.03,86.4,81.43,86.08,83303359
09-01-2023,87.46,89.48,87.08,87.36,65266059
10-01-2023,87.57,90.185,87.29,89.87,67756602
11-01-2023,90.93,95.26,90.93,95.09,103126203
12-01-2023,96.93,97.19,93.5,95.27,85254781
13-01-2023,94.18,98.37,94.12,98.12,85549430
17-01-2023,98.68,98.89,95.73,96.05,72755000
18-01-2023,97.25,99.32,95.38,95.46,79570367
19-01-2023,94.74,95.44,92.86,93.68,69002656
20-01-2023,93.86,97.354,93.2025,97.25,67481539
23-01-2023,97.56,97.78,95.86,97.52,76501102
24-01-2023,96.93,98.09,96,96.32,66929445
25-01-2023,92.56,97.24,91.52,97.18,94261570
26-01-2023,98.235,99.49,96.92,99.22,68523562
27-01-2023,99.53,103.485,99.53,102.24,87775609
30-01-2023,101.09,101.74,99.01,100.55,70691859
31-01-2023,101.155,103.348,101.14,103.13,66527250
01-02-2023,102.53,106.24,101.24,105.15,80450117
02-02-2023,110.245,114,108.88,112.91,158154203
03-02-2023,105.26,108.78,102.52,103.39,144374797
06-02-2023,102.925,103.948,100.65,102.18,81945203
07-02-2023,101.17,102.41,98.08,102.11,119501297
08-02-2023,102.04,102.67,98.775,100.05,75878305
09-02-2023,101.32,101.78,97.57,98.24,64622488
10-02-2023,97.56,98.8163,96.23,97.61,52740129
13-02-2023,97.85,99.68,96.91,99.54,52841461
14-02-2023,98.41,100.921,97.52,99.7,56202898
15-02-2023,99.09,101.17,98.45,101.16,48053879
16-02-2023,99.21,100.63,98.1,98.15,56339168
17-02-2023,97.8,97.94,95.65,97.2,60029406
21-02-2023,95.335,95.605,94.27,94.58,56580359
22-02-2023,95.1,97.01,94.8,95.79,59534090
23-02-2023,96.12,96.43,93.67,95.82,48466992
24-02-2023,93.53,94.14,92.3186,93.5,57053809
27-02-2023,94.28,94.78,93.14,93.76,47470320
28-02-2023,93.14,94.69,92.92,94.23,43959289
01-03-2023,93.87,94.68,91.59,92.17,52299520
02-03-2023,91.41,92.23,90.39,92.13,55574820
03-03-2023,92.74,94.94,92.66,94.9,55759609
06-03-2023,95.19,96.545,93.74,93.75,52112359
07-03-2023,94.06,95.09,92.78,93.55,49100672
08-03-2023,93.6,94.165,92.18,93.92,44899129
09-03-2023,93.68,96.21,92.18,92.25,56218711
10-03-2023,92.67,93.57,90.245,90.73,69827484
13-03-2023,89.97,94.02,88.12,92.43,72397047
14-03-2023,93.83,95.07,92.71,94.88,60912672
15-03-2023,93.22,96.67,93.07,96.2,70731789
16-03-2023,95.75,100.99,95.61,100.04,84558930
17-03-2023,99.79,100.66,97.455,98.95,87300242
20-03-2023,98.41,98.48,95.7,97.71,62388910
21-03-2023,98.14,100.845,98,100.61,58597281
22-03-2023,100.45,102.1,98.61,98.7,57475367
23-03-2023,100.43,101.06,97.62,98.71,57559312
24-03-2023,98.065,98.3,96.4,98.13,56144801
27-03-2023,99.07,99.34,97.08,98.04,46721301
28-03-2023,98.11,98.44,96.29,97.24,38720047
29-03-2023,98.69,100.422,98.56,100.25,49783281
30-03-2023,101.55,103.04,101.01,102,53633398
31-03-2023,102.16,103.49,101.95,103.29,56750320
03-04-2023,102.3,103.29,101.43,102.41,41135727
04-04-2023,102.75,104.2,102.11,103.95,48662500
05-04-2023,103.91,103.91,100.751,101.1,45175391
06-04-2023,100.75,102.382,99.8008,102.06,43808020
10-04-2023,100.96,102.2,99.57,102.17,37261191
11-04-2023,100.8,101,99.01,99.92,60417848
12-04-2023,100.4,100.51,97.705,97.83,56735008
13-04-2023,98.95,102.57,98.71,102.4,67925133
14-04-2023,102.07,103.201,101.11,102.51,51450520
17-04-2023,103.16,103.73,101.59,102.74,39919461
18-04-2023,103.95,104.2,101.52,102.3,39790520
19-04-2023,101.58,105.12,101.39,104.3,58398887
20-04-2023,103.53,105.25,103.21,103.81,57696871
21-04-2023,106.1,108.15,105.08,106.96,86774195
24-04-2023,107.655,109.23,105.07,106.21,69575609
25-04-2023,104.91,105.45,102.45,102.57,65026820
26-04-2023,105.04,106.62,104.1,104.98,73803789
27-04-2023,108.16,110.86,106.8,109.82,149961203
28-04-2023,107.73,109.48,104.33,105.45,130715906
01-05-2023,104.95,105.23,101.82,102.05,74728094
02-05-2023,101.47,103.9,101.15,103.63,73469352
03-05-2023,103.735,105.96,103.28,103.65,65051930
04-05-2023,104.04,105.39,103.312,104,45345520
05-05-2023,104.27,105.76,103.55,105.655,56951738
08-05-2023,105.04,106.095,104.7,105.83,49430910
09-05-2023,105.48,106.79,105.157,106.62,44089359
10-05-2023,108.1,110.67,108.05,110.19,78627617
11-05-2023,111.03,113.28,110.49,112.18,74924844
12-05-2023,112.16,112.64,109.318,110.26,49852672
15-05-2023,111.15,112.29,109.25,111.2,53011152
16-05-2023,111.05,114.79,111.05,113.4,71472914
17-05-2023,114.89,115.83,114.22,115.5,65655180
18-05-2023,116.69,118.6,116.335,118.15,73174086
19-05-2023,118.16,118.31,115.7,116.25,55056312
22-05-2023,116.77,116.77,114.25,115.01,70741117
23-05-2023,114.27,117.14,113.78,114.99,67576258
24-05-2023,115.35,117.34,115.02,116.75,63487941
25-05-2023,116.63,116.87,114.31,115,66496680
26-05-2023,116.04,121.5,116.02,120.11,96779891
30-05-2023,122.37,122.92,119.855,121.66,64314809
31-05-2023,121.45,122.04,119.17,120.58,72800789
01-06-2023,120.69,123.49,119.93,122.77,54375129
02-06-2023,124.92,126.39,124.015,124.25,61264406
05-06-2023,123.36,125.8,123.03,125.3,47950129
06-06-2023,125.07,127.4,125,126.61,45695207
07-06-2023,127.01,127.365,120.63,121.23,95663281
08-06-2023,123.01,125.625,122.258,124.25,62159273
09-06-2023,124.08,125.8,123.19,123.43,51396020
12-06-2023,124.02,126.78,123.53,126.57,51473379
13-06-2023,128.12,128.41,125.18,126.66,50564793
14-06-2023,126.7,126.95,124.12,126.42,52422461
15-06-2023,125.21,127.69,124.32,127.11,60458473
16-06-2023,127.71,127.9,125.3,125.49,84247102
20-06-2023,124.97,127.25,124.5,125.78,56930121
21-06-2023,125.64,126.73,123.85,124.83,52137672
22-06-2023,125.31,130.33,125.14,130.15,90354570
23-06-2023,129.11,130.84,128.28,129.33,71927773
26-06-2023,129.33,131.49,127.1,127.33,59989320
27-06-2023,128.63,130.085,127.55,129.18,46801008
28-06-2023,128.94,131.48,128.44,129.04,52149512
29-06-2023,128.77,129.26,127.255,127.9,40760961
30-06-2023,129.47,131.245,128.95,130.36,54350680
03-07-2023,130.82,131.85,130.065,130.22,27939570
05-07-2023,130.24,131.4,129.64,130.38,35895406
06-07-2023,128.25,128.73,127.37,128.36,40697848
07-07-2023,128.59,130.97,128.129,129.78,41992246
10-07-2023,129.07,129.28,125.915,127.13,61889289
11-07-2023,127.75,129.77,127.35,128.78,49951461
12-07-2023,130.31,131.26,128.83,130.8,54022848
13-07-2023,134.04,134.67,132.71,134.3,61170879
14-07-2023,134.06,136.65,134.06,134.68,54487090
17-07-2023,134.56,135.62,133.21,133.56,48450199
18-07-2023,132.71,133.86,131.355,132.83,54969129
19-07-2023,133.39,135.99,132.53,135.36,54531039
20-07-2023,134.07,134.792,129.33,129.96,59820578
21-07-2023,131.34,131.37,128.415,130,133307297
24-07-2023,130.305,131.66,128.35,128.8,45671539
25-07-2023,129.31,129.58,128.53,129.13,39236660
26-07-2023,126.51,129.08,126.11,128.15,53910090
27-07-2023,131,132.63,127.79,128.25,52610660
28-07-2023,129.69,133.01,129.33,132.21,46317379
31-07-2023,133.2,133.87,132.38,133.68,41901520
01-08-2023,133.55,133.69,131.62,131.69,42298930
02-08-2023,130.154,130.23,126.82,128.21,51027609
03-08-2023,127.48,129.84,126.41,128.91,91163742
04-08-2023,141.06,143.63,139.32,139.57,153128500
07-08-2023,140.99,142.54,138.95,142.22,71213109
08-08-2023,140.62,140.84,138.42,139.94,51710500
09-08-2023,139.97,140.32,137.1,137.85,50017352
10-08-2023,139.075,140.41,137.49,138.56,58928398
11-08-2023,137.4,139.33,137,138.41,42905832
14-08-2023,138.3,140.59,137.75,140.57,47148699
15-08-2023,140.05,141.278,137.23,137.67,42781520
16-08-2023,137.19,137.27,135.01,135.07,41675898
17-08-2023,135.46,136.085,133.53,133.98,48354090
18-08-2023,131.62,134.065,131.15,133.22,48497699
21-08-2023,133.74,135.185,132.71,134.68,41442480
22-08-2023,135.08,135.65,133.73,134.25,32935102
23-08-2023,134.5,135.95,133.22,135.52,42801039
24-08-2023,136.4,136.775,131.83,131.84,43646246
25-08-2023,132.47,133.87,130.58,133.26,44147449
28-08-2023,133.78,133.95,131.85,133.14,34108406
29-08-2023,133.38,135.14,133.25,134.91,38646090
30-08-2023,134.93,135.68,133.92,135.07,36137020
31-08-2023,135.06,138.788,135,138.01,58781312
01-09-2023,139.455,139.96,136.875,138.12,40991539
05-09-2023,137.73,137.8,135.82,137.27,40636738
06-09-2023,136.32,137.45,134.61,135.36,41785512
07-09-2023,133.9,138.03,133.16,137.85,48498910
08-09-2023,136.86,138.852,136.75,138.23,38365930
11-09-2023,138.75,143.62,138.64,143.1,56764527
12-09-2023,142.32,143,140.61,141.23,42668449
13-09-2023,140.95,144.98,140.865,144.85,60465180
14-09-2023,145.08,145.86,142.95,144.72,64033609
15-09-2023,142.69,143.57,140.09,140.39,102909297
18-09-2023,140.48,141.75,139.22,139.98,42823480
19-09-2023,138.7,138.84,135.56,137.63,61482473
20-09-2023,138.55,139.37,135.2,135.29,46263719
21-09-2023,131.94,132.24,129.31,129.33,70343344
22-09-2023,131.11,132.03,128.52,129.12,59904352
25-09-2023,129.36,131.78,128.77,131.27,46017832
26-09-2023,130.12,130.39,125.28,125.98,73048211
27-09-2023,125.76,127.48,124.13,125.98,66553445
28-09-2023,124.04,126.58,123.04,125.98,54554969
29-09-2023,128.2,129.15,126.32,127.12,62411727
02-10-2023,127.28,130.47,126.54,129.46,48029738
03-10-2023,128.06,128.52,124.254,124.72,51564992
04-10-2023,126.06,127.36,125.68,127,44203871
05-10-2023,126.71,126.73,124.33,125.96,39660641
06-10-2023,124.16,128.45,124.13,127.96,46836699
