date,open,high,low,close,volume,SMA_50,SMA_100,SMA_200,delta,gains,loss,avg_gain,avg_loss,rs,RSI_30,monthly_mean,EMA_30,EMA_200
30-12-1997,0.2416,0.2452,0.239,0.2424,523693,0.225668,0.192768,,0.0049,0.0049,0,0.003413333,0.002276667,1.499267936,59.98828354,0.224263333,0.225278922,0.163781096
31-12-1997,0.2437,0.252,0.2422,0.251,370427,0.226866,0.194132,,0.0086,0.0086,0,0.003353333,0.002276667,1.472913616,59.56187093,0.22534,0.226938347,0.164648946
02-01-1998,0.25,0.25,0.2399,0.2479,138400,0.227396,0.195447,,-0.0031,0,0.0031,0.003283333,0.00238,1.379551821,57.97527958,0.226243333,0.228290711,0.165477314
05-01-1998,0.2443,0.2469,0.2354,0.2375,299200,0.227626,0.196723,,-0.0104,0,0.0104,0.003126667,0.002726667,1.146699267,53.41685649,0.226643333,0.228884859,0.166193958
06-01-1998,0.2349,0.2437,0.2333,0.2419,347828,0.227964,0.198043,,0.0044,0.0044,0,0.00315,0.002726667,1.155256724,53.60181509,0.227066667,0.229724545,0.166947252
07-01-1998,0.2417,0.2417,0.2347,0.2391,227148,0.22772,0.199356,,-0.0028,0,0.0028,0.00315,0.002663333,1.182728411,54.18577982,0.227553333,0.230329414,0.16766519
08-01-1998,0.2348,0.2351,0.2265,0.2307,502192,0.228064,0.200606,,-0.0084,0,0.0084,0.00315,0.00251,1.25498008,55.65371025,0.228193333,0.230353322,0.168292402
09-01-1998,0.2334,0.2334,0.2115,0.213,553601,0.227376,0.201715,,-0.0177,0,0.0177,0.00315,0.003056667,1.030534351,50.7518797,0.228286667,0.229233753,0.168737254
12-01-1998,0.2084,0.2193,0.2073,0.2151,616801,0.226288,0.202783,,0.0021,0.0021,0,0.003126667,0.003056667,1.022900763,50.56603774,0.228356667,0.228321898,0.169198574
13-01-1998,0.2172,0.2334,0.2162,0.2323,610101,0.22581,0.204023,,0.0172,0.0172,0,0.0037,0.00283,1.307420495,56.66156202,0.229226667,0.22857855,0.169826449
14-01-1998,0.2328,0.2437,0.2312,0.2437,708655,0.2256,0.205403,,0.0114,0.0114,0,0.003836667,0.00283,1.355712603,57.55,0.230233333,0.229554127,0.170561509
15-01-1998,0.2396,0.2506,0.2396,0.2477,501302,0.225482,0.206818,,0.004,0.004,0,0.00397,0.00277,1.433212996,58.90207715,0.231433333,0.230724829,0.171329057
16-01-1998,0.2479,0.249,0.2386,0.2396,213600,0.225316,0.208105,,-0.0081,0,0.0081,0.003753333,0.00304,1.234649123,55.25024534,0.232146667,0.23129742,0.17200837
20-01-1998,0.2412,0.2506,0.2406,0.2477,455692,0.225396,0.20941,,0.0081,0.0081,0,0.003796667,0.00304,1.248903509,55.53388591,0.232903333,0.232355651,0.17276152
21-01-1998,0.2468,0.2583,0.2437,0.2536,728057,0.225806,0.210787,,0.0059,0.0059,0,0.003836667,0.00304,1.262061404,55.79253514,0.2337,0.233726254,0.173565883
22-01-1998,0.2537,0.2636,0.2511,0.2568,789455,0.226462,0.212168,,0.0032,0.0032,0,0.003753333,0.00304,1.234649123,55.25024534,0.234413333,0.235214883,0.174394083
23-01-1998,0.2673,0.2673,0.2469,0.2469,760055,0.227192,0.213468,,-0.0099,0,0.0099,0.003753333,0.003336667,1.124875125,52.93841091,0.23483,0.235968762,0.175115535
26-01-1998,0.249,0.2495,0.237,0.2406,392700,0.228056,0.214697,,-0.0063,0,0.0063,0.003753333,0.00325,1.154871795,53.59352689,0.235333333,0.236267551,0.175767122
27-01-1998,0.2409,0.2433,0.2334,0.2375,342000,0.229036,0.215905,,-0.0031,0,0.0031,0.003456667,0.003353333,1.030815109,50.7586882,0.235436667,0.236347064,0.176381379
28-01-1998,0.2375,0.2416,0.2312,0.2385,441008,0.229946,0.217014,,0.001,0.001,0,0.00349,0.00311,1.122186495,52.87878788,0.235816667,0.236485963,0.176999475
29-01-1998,0.2396,0.2495,0.2391,0.2479,403000,0.230738,0.218243,,0.0094,0.0094,0,0.003733333,0.00311,1.200428725,54.55431076,0.23644,0.237222353,0.177704953
30-01-1998,0.2499,0.253,0.2442,0.2458,310137,0.23128,0.219201,,-0.0021,0,0.0021,0.003733333,0.00297,1.25701459,55.69368473,0.237203333,0.237775749,0.178382516
02-02-1998,0.2474,0.2604,0.2469,0.2599,576101,0.232062,0.22018,,0.0141,0.0141,0,0.004203333,0.002856667,1.471411902,59.53729934,0.23855,0.23920312,0.179193635
03-02-1998,0.2594,0.2626,0.2547,0.2576,369172,0.232704,0.221105,,-0.0023,0,0.0023,0.004203333,0.00277,1.517448857,60.27724665,0.239983333,0.240390016,0.179973798
04-02-1998,0.2531,0.2594,0.2526,0.2531,102900,0.233182,0.222058,,-0.0045,0,0.0045,0.003856667,0.00292,1.320776256,56.91096901,0.24092,0.241210015,0.180701422
05-02-1998,0.2558,0.2558,0.2438,0.2469,486099,0.23363,0.222683,,-0.0062,0,0.0062,0.003526667,0.003126667,1.12793177,53.00601202,0.24132,0.241577111,0.181360114
06-02-1998,0.2464,0.2511,0.2438,0.2453,176900,0.234306,0.223589,,-0.0016,0,0.0016,0.003526667,0.003056667,1.153762268,53.56962025,0.24179,0.241817297,0.181996332
09-02-1998,0.2459,0.2479,0.2386,0.2427,218900,0.234956,0.224339,,-0.0026,0,0.0026,0.003526667,0.00311,1.13397642,53.13912607,0.242206667,0.241874246,0.182600348
10-02-1998,0.2438,0.2659,0.2417,0.2651,1024701,0.235998,0.225287,,0.0224,0.0224,0,0.004273333,0.00297,1.438832772,58.99677865,0.24351,0.243372681,0.18342124
11-02-1998,0.2646,0.2732,0.2641,0.2646,539501,0.237166,0.226287,,-0.0005,0,0.0005,0.00389,0.002986667,1.302455357,56.5681047,0.244413333,0.244742186,0.184228989
12-02-1998,0.2636,0.2651,0.2594,0.263,253000,0.238156,0.226943,,-0.0016,0,0.0016,0.003726667,0.00304,1.225877193,55.07389163,0.2451,0.245920109,0.18501278
13-02-1998,0.2626,0.2636,0.2573,0.2594,701836,0.23911,0.227287,,-0.0036,0,0.0036,0.00344,0.00316,1.088607595,52.12121212,0.24538,0.24678978,0.185752952
17-02-1998,0.261,0.261,0.2537,0.2573,198000,0.239892,0.227548,,-0.0021,0,0.0021,0.00344,0.003126667,1.10021322,52.3857868,0.245693333,0.247467858,0.186464863
18-02-1998,0.2572,0.2572,0.2526,0.2536,247551,0.240464,0.227897,,-0.0037,0,0.0037,0.00344,0.002903333,1.184845006,54.2301629,0.24623,0.24786348,0.187132874
19-02-1998,0.2555,0.2647,0.2542,0.2615,369771,0.2411,0.228473,,0.0079,0.0079,0,0.003556667,0.002903333,1.225028703,55.05675955,0.246883333,0.248743256,0.187872845
20-02-1998,0.2614,0.2645,0.2557,0.2635,225257,0.241662,0.229025,,0.002,0.002,0,0.003623333,0.00281,1.289442467,56.32124352,0.247696667,0.249695304,0.188625354
23-02-1998,0.2646,0.2709,0.2604,0.2703,331500,0.24238,0.229707,,0.0068,0.0068,0,0.00385,0.00253,1.52173913,60.34482759,0.249016667,0.251024639,0.189438037
24-02-1998,0.2709,0.2839,0.2677,0.2703,22300,0.243276,0.230241,,0,0,0,0.00385,0.00194,1.984536082,66.49395509,0.250926667,0.252268211,0.190242634
25-02-1998,0.2735,0.2771,0.263,0.2745,562101,0.244078,0.230976,,0.0042,0.0042,0,0.00392,0.00194,2.020618557,66.89419795,0.252906667,0.25370252,0.191081016
26-02-1998,0.2732,0.3042,0.2719,0.3031,1281101,0.245598,0.232002,,0.0286,0.0286,0,0.0043,0.00194,2.216494845,68.91025641,0.255266667,0.256889454,0.192195633
27-02-1998,0.301,0.3317,0.2992,0.3208,2058581,0.24743,0.233202,,0.0177,0.0177,0,0.00451,0.00194,2.324742268,69.92248062,0.257836667,0.261012715,0.193475278
02-03-1998,0.3162,0.3281,0.3125,0.3177,913101,0.249326,0.234317,0.175823,-0.0031,0,0.0031,0.004376667,0.002043333,2.141924959,68.17237799,0.26017,0.264669959,0.194711345
03-03-1998,0.3147,0.3157,0.2979,0.299,668112,0.250916,0.235278,0.1768285,-0.0187,0,0.0187,0.004376667,0.002396667,1.826147427,64.61614173,0.26215,0.266884801,0.195749043
04-03-1998,0.3,0.3094,0.2917,0.306,609501,0.252744,0.236335,0.177926,0.007,0.007,0,0.00434,0.002396667,1.810848401,64.4235527,0.264093333,0.269408362,0.196846067
05-03-1998,0.299,0.3258,0.2969,0.3125,1000101,0.254494,0.237585,0.1790615,0.0065,0.0065,0,0.00436,0.002396667,1.819193324,64.52886038,0.266056667,0.272188467,0.197996853
06-03-1998,0.3151,0.3209,0.3073,0.3198,490601,0.256192,0.238832,0.1802515,0.0073,0.0073,0,0.004496667,0.002396667,1.876216968,65.23210832,0.268156667,0.275260179,0.199208824
09-03-1998,0.3203,0.3573,0.3198,0.3479,1921302,0.258526,0.240311,0.181634,0.0281,0.0281,0,0.005433333,0.002066667,2.629032258,72.44444444,0.271523333,0.279946619,0.200688339
10-03-1998,0.3563,0.3677,0.3386,0.3463,2062502,0.260848,0.241784,0.1830165,-0.0016,0,0.0016,0.005433333,0.00191,2.844677138,73.99001362,0.275046667,0.284227483,0.202137211
11-03-1998,0.3417,0.3438,0.3261,0.3318,1029256,0.262964,0.243141,0.1843005,-0.0145,0,0.0145,0.005433333,0.00229,2.372634643,70.34958999,0.27819,0.287296677,0.203427388
12-03-1998,0.3281,0.338,0.3214,0.3271,816601,0.264756,0.2446,0.18554,-0.0047,0,0.0047,0.0054,0.002446667,2.207084469,68.81903144,0.281143333,0.289864634,0.204657961
13-03-1998,0.3318,0.3371,0.324,0.3279,543683,0.266466,0.246067,0.1867965,0.0008,0.0008,0,0.005113333,0.002446667,2.089918256,67.6366843,0.28381,0.292318528,0.20588425
16-03-1998,0.3316,0.3365,0.3292,0.3292,276042,0.26803,0.247448,0.188066,0.0013,0.0013,0,0.005156667,0.002376667,2.16970547,68.45132743,0.28659,0.294697978,0.207111272
17-03-1998,0.3323,0.3344,0.3245,0.3328,258400,0.269728,0.248562,0.189355,0.0036,0.0036,0,0.004806667,0.002376667,2.022440393,66.91415313,0.28902,0.297156173,0.208361907
18-03-1998,0.3302,0.3574,0.3302,0.3555,1138461,0.272088,0.249857,0.190755,0.0227,0.0227,0,0.005563333,0.0023,2.41884058,70.75031793,0.292283333,0.300920291,0.209825967
19-03-1998,0.3558,0.3646,0.349,0.35,1009601,0.27425,0.251107,0.192135,-0.0055,0,0.0055,0.005563333,0.002333333,2.384285714,70.45166737,0.295513333,0.304086724,0.211220734
20-03-1998,0.35,0.3537,0.3464,0.35,534401,0.276468,0.252094,0.193531,0,0,0,0.005563333,0.002126667,2.615987461,72.34503684,0.29895,0.307048871,0.212601622
23-03-1998,0.3482,0.3531,0.3448,0.3492,250400,0.278838,0.253451,0.1948915,-0.0008,0,0.0008,0.005563333,0.0021,2.649206349,72.59678121,0.302413333,0.309768298,0.21396081
24-03-1998,0.3437,0.3614,0.3437,0.351,473333,0.281598,0.254487,0.1962325,0.0018,0.0018,0,0.005623333,0.002013333,2.793046358,73.63596683,0.306023333,0.312428408,0.215324384
25-03-1998,0.3542,0.3574,0.3375,0.3404,940939,0.284104,0.255196,0.1975125,-0.0106,0,0.0106,0.004876667,0.002366667,2.06056338,67.32627704,0.308533333,0.314233027,0.216568917
26-03-1998,0.3406,0.349,0.3313,0.3448,656501,0.286354,0.256082,0.1988405,0.0044,0.0044,0,0.005023333,0.00235,2.137588652,68.1283906,0.311206667,0.31620509,0.217844848
27-03-1998,0.3511,0.3631,0.3448,0.3542,637291,0.288564,0.257082,0.200226,0.0094,0.0094,0,0.005336667,0.002296667,2.323657475,69.91266376,0.314246667,0.318656374,0.219201616
30-03-1998,0.3578,0.3646,0.3547,0.3578,458400,0.290766,0.258124,0.201614,0.0036,0.0036,0,0.005456667,0.002176667,2.506891271,71.48471616,0.317526667,0.321181769,0.220580704
31-03-1998,0.3558,0.3604,0.349,0.3564,547101,0.293102,0.259209,0.203,-0.0014,0,0.0014,0.005456667,0.002153333,2.534055728,71.70389838,0.32083,0.323453913,0.22193214
01-04-1998,0.3552,0.3766,0.3502,0.3755,1204301,0.295658,0.260527,0.2044845,0.0191,0.0191,0,0.006093333,0.00203,3.001642036,75.01025851,0.324893333,0.326811725,0.223460179
02-04-1998,0.3797,0.4031,0.374,0.3961,1386901,0.298508,0.262157,0.2060885,0.0206,0.0206,0,0.006516667,0.00203,3.210180624,76.24804992,0.32938,0.331281937,0.225177988
03-04-1998,0.4011,0.4016,0.3844,0.3875,974501,0.301122,0.263792,0.2076485,-0.0086,0,0.0086,0.00645,0.002316667,2.784172662,73.57414449,0.333513333,0.334908908,0.226793132
06-04-1998,0.3928,0.3949,0.3677,0.3693,918825,0.30357,0.265381,0.2091175,-0.0182,0,0.0182,0.006223333,0.002923333,2.128848347,68.0393586,0.336813333,0.337127689,0.228211111
07-04-1998,0.3625,0.3636,0.3531,0.3552,974601,0.305862,0.266959,0.210512,-0.0141,0,0.0141,0.006223333,0.003393333,1.833988212,64.71403813,0.339643333,0.338293644,0.229474682
08-04-1998,0.3599,0.374,0.3563,0.3693,943029,0.308498,0.268767,0.2119835,0.0141,0.0141,0,0.006553333,0.003393333,1.931237721,65.8847185,0.342803333,0.340294054,0.230865979
09-04-1998,0.3849,0.4001,0.3818,0.3969,1336370,0.311666,0.270806,0.2135905,0.0276,0.0276,0,0.00652,0.003393333,1.921414538,65.77000672,0.34593,0.343946051,0.232518059
13-04-1998,0.3954,0.4011,0.3834,0.393,915117,0.314568,0.272653,0.215178,-0.0039,0,0.0039,0.00593,0.003523333,1.683065279,62.72919605,0.348336667,0.347110822,0.234114894
14-04-1998,0.3911,0.4161,0.3885,0.4049,1360133,0.31775,0.274515,0.216825,0.0119,0.0119,0,0.006326667,0.00342,1.849902534,64.91108071,0.351243333,0.350839156,0.235814248
15-04-1998,0.4084,0.4167,0.3938,0.4005,925201,0.320562,0.276312,0.218455,-0.0044,0,0.0044,0.006326667,0.002943333,2.149490374,68.24883136,0.354626667,0.354043081,0.237452912
16-04-1998,0.4005,0.4138,0.3891,0.4104,1353701,0.323618,0.278161,0.2201215,0.0099,0.0099,0,0.006423333,0.002943333,2.182332956,68.57651246,0.358106667,0.357679011,0.239173779
17-04-1998,0.3992,0.4052,0.3938,0.3953,586301,0.326462,0.279822,0.221719,-0.0151,0,0.0151,0.006206667,0.003446667,1.800773694,64.29558011,0.360866667,0.360106172,0.240727274
20-04-1998,0.3974,0.4146,0.3906,0.3927,748301,0.329378,0.281504,0.2232855,-0.0026,0,0.0026,0.005963333,0.003533333,1.687735849,62.79396279,0.363296667,0.362209,0.24223944
21-04-1998,0.3969,0.3975,0.3797,0.3878,696290,0.332228,0.283267,0.2247465,-0.0049,0,0.0049,0.005026667,0.003696667,1.359783589,57.62323271,0.364626667,0.363860032,0.243687804
22-04-1998,0.3885,0.39,0.3625,0.3635,941671,0.334644,0.2848,0.226064,-0.0243,0,0.0243,0.005026667,0.004453333,1.128742515,53.02390999,0.3652,0.363836804,0.244879965
23-04-1998,0.3625,0.3625,0.3354,0.3375,1024101,0.336092,0.286045,0.227176,-0.026,0,0.026,0.005026667,0.004836667,1.039283253,50.96316323,0.36539,0.362137655,0.245801557
24-04-1998,0.3416,0.3655,0.3396,0.3536,1398604,0.337872,0.287519,0.2283635,0.0161,0.0161,0,0.005563333,0.00468,1.188746439,54.31174748,0.366273333,0.361586839,0.246874179
27-04-1998,0.3474,0.3526,0.3214,0.3448,1573802,0.339508,0.288832,0.229447,-0.0088,0,0.0088,0.005536667,0.004973333,1.113270777,52.67998731,0.366836667,0.360503817,0.247848565
28-04-1998,0.387,0.4145,0.3711,0.3984,5798778,0.342288,0.290699,0.230866,0.0536,0.0536,0,0.00728,0.004973333,1.463806971,59.41240479,0.369143333,0.362948732,0.249346589
29-04-1998,0.4052,0.411,0.3901,0.3979,2390602,0.3451,0.292496,0.2323215,-0.0005,0,0.0005,0.00716,0.00499,1.434869739,58.93004115,0.371313333,0.365203653,0.250824733
30-04-1998,0.4063,0.4084,0.3771,0.3823,1873802,0.347674,0.294069,0.2336235,-0.0156,0,0.0156,0.006403333,0.00551,1.162129462,53.7493005,0.372206667,0.366306643,0.252132944
01-05-1998,0.3864,0.3963,0.3771,0.3937,775502,0.350318,0.295709,0.2350085,0.0114,0.0114,0,0.006783333,0.005326667,1.273466834,56.01431324,0.373663333,0.368073956,0.253541572
04-05-1998,0.3959,0.3996,0.3891,0.3969,644682,0.352986,0.297324,0.2364385,0.0032,0.0032,0,0.00689,0.005326667,1.293491865,56.39836289,0.375226667,0.369933701,0.254968024
05-05-1998,0.3917,0.3979,0.388,0.3905,499901,0.35539,0.298885,0.237852,-0.0064,0,0.0064,0.00689,0.005513333,1.249697703,55.54958345,0.376603333,0.371260559,0.2563166
06-05-1998,0.3917,0.3917,0.3755,0.3766,619983,0.357516,0.300396,0.2391895,-0.0139,0,0.0139,0.00683,0.005976667,1.142777468,53.33159813,0.377456667,0.371605039,0.25751345
07-05-1998,0.3792,0.3876,0.3677,0.3792,1157454,0.35961,0.301844,0.2405515,0.0026,0.0026,0,0.006916667,0.005623333,1.229994072,55.15683147,0.37875,0.372095036,0.258724262
08-05-1998,0.3802,0.3865,0.3729,0.3849,399400,0.361246,0.303422,0.241903,0.0057,0.0057,0,0.00696,0.005623333,1.237700059,55.31125828,0.380086667,0.372921163,0.259979742
11-05-1998,0.3873,0.3875,0.3604,0.362,947701,0.36207,0.30475,0.243148,-0.0229,0,0.0229,0.006646667,0.006386667,1.040709812,50.99744246,0.380346667,0.372216572,0.260994869
12-05-1998,0.3656,0.383,0.3609,0.3807,969574,0.36333,0.306328,0.244494,0.0187,0.0187,0,0.00715,0.006386667,1.119519833,52.81950259,0.38111,0.37276389,0.262185964
13-05-1998,0.3771,0.3917,0.374,0.387,1162001,0.36509,0.308003,0.2458485,0.0063,0.0063,0,0.00736,0.00634,1.160883281,53.72262774,0.38213,0.373682349,0.263427895
14-05-1998,0.3834,0.3943,0.3792,0.3815,716701,0.3666,0.309672,0.247136,-0.0055,0,0.0055,0.006723333,0.006523333,1.030659172,50.75490689,0.38233,0.374186713,0.264602742
15-05-1998,0.3827,0.3853,0.3729,0.3734,385649,0.367818,0.311156,0.248391,-0.0081,0,0.0081,0.006036667,0.006793333,0.88861629,47.05118213,0.381573333,0.374135958,0.265685302
18-05-1998,0.3749,0.3775,0.3614,0.3669,551425,0.36876,0.312476,0.2496265,-0.0065,0,0.0065,0.006036667,0.006723333,0.897868121,47.3092999,0.380886667,0.373669122,0.266692413
19-05-1998,0.3735,0.3777,0.3719,0.3766,285338,0.369334,0.31393,0.2509055,0.0097,0.0097,0,0.00636,0.006116667,1.039782016,50.97515362,0.38113,0.37385821,0.267786021
20-05-1998,0.3766,0.3813,0.3677,0.3693,337446,0.369794,0.315321,0.252174,-0.0073,0,0.0073,0.00636,0.00589,1.079796265,51.91836735,0.3816,0.373564132,0.26879611
21-05-1998,0.3729,0.375,0.3638,0.3698,283600,0.370554,0.316759,0.253471,0.0005,0.0005,0,0.005906667,0.00589,1.002829655,50.07064142,0.381616667,0.373321285,0.269801124
22-05-1998,0.3682,0.3692,0.3562,0.3583,488432,0.371178,0.317967,0.2547,-0.0115,0,0.0115,0.004986667,0.006273333,0.794899044,44.28656009,0.38033,0.37235217,0.27068171
26-05-1998,0.3585,0.3619,0.337,0.3411,906868,0.371442,0.318954,0.255861,-0.0172,0,0.0172,0.004986667,0.006716667,0.742431762,42.60894332,0.3786,0.370335901,0.271382389
27-05-1998,0.3349,0.364,0.3323,0.3609,1935934,0.372076,0.320053,0.2570925,0.0198,0.0198,0,0.00525,0.006716667,0.781637717,43.8718663,0.377133333,0.369727133,0.272273112
28-05-1998,0.3636,0.3657,0.3552,0.3581,784510,0.372582,0.321155,0.258301,-0.0028,0,0.0028,0.00525,0.006663333,0.787893947,44.06827084,0.37572,0.368976996,0.273127111
29-05-1998,0.3578,0.3709,0.3563,0.3672,720101,0.372816,0.322452,0.2595875,0.0091,0.0091,0,0.005223333,0.006663333,0.783891946,43.94279305,0.37428,0.368862351,0.27406316
01-06-1998,0.3667,0.3688,0.3472,0.3568,670395,0.372952,0.323601,0.260822,-0.0104,0,0.0104,0.005223333,0.006506667,0.802766393,44.52969594,0.372996667,0.368084134,0.274886412
02-06-1998,0.3636,0.3709,0.3459,0.3641,1367027,0.373234,0.324851,0.2621035,0.0073,0.0073,0,0.005466667,0.00642,0.851505711,45.98990466,0.372043333,0.367827094,0.275774109
03-06-1998,0.374,0.3771,0.35,0.3521,1096901,0.373292,0.326065,0.2633355,-0.012,0,0.012,0.005466667,0.006656667,0.821231848,45.09210888,0.370853333,0.366812442,0.276533571
04-06-1998,0.3578,0.3661,0.3437,0.3656,832525,0.373584,0.327591,0.264653,0.0135,0.0135,0,0.005916667,0.005846667,1.011972634,50.29753471,0.370923333,0.36673422,0.277419804
05-06-1998,0.3645,0.3697,0.3593,0.3687,571097,0.37415,0.329127,0.265955,0.0031,0.0031,0,0.00602,0.00498,1.208835341,54.72727273,0.371963333,0.366861045,0.278328064
08-06-1998,0.3651,0.3859,0.3625,0.3854,910422,0.374962,0.330658,0.2673405,0.0167,0.0167,0,0.00604,0.00498,1.212851406,54.80943739,0.373023333,0.368057106,0.279393457
09-06-1998,0.387,0.4323,0.3854,0.4271,3239403,0.37642,0.332492,0.2689475,0.0417,0.0417,0,0.00743,0.004686667,1.585348506,61.32049519,0.375766667,0.371866325,0.280863174
10-06-1998,0.4302,0.4687,0.425,0.451,4047205,0.378284,0.334525,0.2706715,0.0239,0.0239,0,0.00644,0.004686667,1.374110953,57.87896944,0.37752,0.376971724,0.282556077
11-06-1998,0.4604,0.5218,0.4583,0.5208,5974824,0.381572,0.337337,0.272721,0.0698,0.0698,0,0.008766667,0.00467,1.87723055,65.24435624,0.381616667,0.386250967,0.284926664
12-06-1998,0.5291,0.5291,0.4854,0.5083,3609067,0.384228,0.339943,0.2746765,-0.0125,0,0.0125,0.008766667,0.004566667,1.919708029,65.75,0.385816667,0.394125098,0.287149284
15-06-1998,0.4958,0.5708,0.4927,0.5479,5616563,0.387264,0.342886,0.2768365,0.0396,0.0396,0,0.009706667,0.004566667,2.125547445,68.00560486,0.390956667,0.40404606,0.289743818
16-06-1998,0.5562,0.6146,0.5541,0.6135,6527551,0.391784,0.346453,0.2793105,0.0656,0.0656,0,0.011786667,0.004566667,2.581021898,72.07501019,0.398176667,0.417559217,0.292965273
17-06-1998,0.6323,0.6765,0.6281,0.6583,6710567,0.397564,0.350567,0.2820175,0.0448,0.0448,0,0.01328,0.004353333,3.050535988,75.31190926,0.407103333,0.433090881,0.296600444
18-06-1998,0.675,0.6875,0.598,0.5995,5273598,0.40245,0.354156,0.2844265,-0.0588,0,0.0588,0.01328,0.00585,2.27008547,69.41975954,0.414533333,0.443826953,0.29961437
19-06-1998,0.5922,0.6354,0.5667,0.6318,6113430,0.4077,0.358099,0.287002,0.0323,0.0323,0,0.01427,0.00585,2.439316239,70.92445328,0.422953333,0.455954246,0.3029197
22-06-1998,0.6229,0.6864,0.602,0.6781,6051709,0.413324,0.362495,0.2897545,0.0463,0.0463,0,0.015623333,0.00585,2.670655271,72.75690779,0.432726667,0.47028623,0.306652837
23-06-1998,0.6755,0.7729,0.6708,0.7724,6243905,0.420912,0.36774,0.2929915,0.0943,0.0943,0,0.018766667,0.005086667,3.68938401,78.67523756,0.446406667,0.489777441,0.311287137
24-06-1998,0.7917,0.8396,0.7427,0.8318,9785101,0.42945,0.3736,0.2964005,0.0594,0.0594,0,0.020123333,0.005086667,3.956094364,79.82282163,0.461443333,0.511843413,0.31646637
25-06-1998,0.8333,0.8729,0.8,0.8255,9077143,0.43795,0.379256,0.299718,-0.0063,0,0.0063,0.019913333,0.005296667,3.759597231,78.98981885,0.47606,0.532079322,0.321531381
26-06-1998,0.8125,0.8354,0.7812,0.7854,5191385,0.44545,0.384534,0.3028195,-0.0401,0,0.0401,0.019913333,0.00645,3.087338501,75.53420154,0.489523333,0.548422591,0.326146989
29-06-1998,0.7895,0.8302,0.7895,0.8229,4084439,0.454002,0.390232,0.306145,0.0375,0.0375,0,0.021163333,0.00618,3.424487594,77.39851274,0.504506667,0.566130811,0.331089805
30-06-1998,0.815,0.8458,0.8062,0.8312,3645911,0.462772,0.396075,0.309379,0.0083,0.0083,0,0.02144,0.005963333,3.595304639,78.2386571,0.519983333,0.583232049,0.336066026
01-07-1998,0.8484,0.9541,0.8396,0.951,4708940,0.474036,0.403132,0.3133605,0.1198,0.1198,0,0.02511,0.005963333,4.210732253,80.8088393,0.53913,0.606959014,0.342184772
02-07-1998,0.9646,1.0458,0.9375,1.0333,8713028,0.487432,0.411038,0.3176885,0.0823,0.0823,0,0.027853333,0.00572,4.869463869,82.96266878,0.561263333,0.634464884,0.349061541
06-07-1998,1.0615,1.1729,1.0458,1.1625,7798108,0.503932,0.420012,0.3226495,0.1292,0.1292,0,0.032143333,0.00572,5.619463869,84.89303636,0.587686667,0.668531666,0.357155456
07-07-1998,1.1917,1.1979,1.0083,1.0177,7875307,0.517214,0.427543,0.326915,-0.1448,0,0.1448,0.032143333,0.010163333,3.162676287,75.97699338,0.609666667,0.691058655,0.363728038
08-07-1998,0.9323,0.9917,0.8531,0.8927,9718609,0.528172,0.43384,0.3303915,-0.125,0,0.125,0.032143333,0.013756667,2.33656409,70.02904866,0.628053333,0.704067774,0.368991441
09-07-1998,0.9219,0.9709,0.875,0.8792,4915691,0.537788,0.440038,0.3336625,-0.0135,0,0.0135,0.031483333,0.014206667,2.21609573,68.90639819,0.64533,0.715366627,0.374068143
10-07-1998,0.8584,0.8823,0.8177,0.8292,4163872,0.546414,0.445757,0.3366525,-0.05,0,0.05,0.031483333,0.01578,1.995141529,66.61259609,0.661033333,0.722710716,0.378596818
